TimeID,DATE,TIME,原子力,火力,水力,バイオマス,太陽光発電実績,合計,Temp,Rain,PM2.5
2023-8-9-3,2023/8/9,3:00,0,2701,122,35,0,2810,27.7,0,#N/A
2023-8-9-4,2023/8/9,4:00,0,2697,125,35,0,2811,27.4,0,#N/A
2023-8-9-5,2023/8/9,5:00,0,2716,124,35,27,2865,27.8,0,#N/A
2023-8-9-6,2023/8/9,6:00,0,2655,123,35,161,3134,28.1,0,#N/A
2023-8-9-7,2023/8/9,7:00,0,2670,124,35,358,3628,28.8,0,#N/A
2023-8-9-8,2023/8/9,8:00,0,2978,146,36,563,4278,29.4,0,#N/A
2023-8-9-9,2023/8/9,9:00,0,3254,146,36,702,4768,29,0,#N/A
2023-8-9-10,2023/8/9,10:00,0,3279,151,36,758,4938,31.6,0,#N/A
2023-8-9-11,2023/8/9,11:00,0,3289,152,36,701,4946,30.3,2,#N/A
2023-8-9-12,2023/8/9,12:00,0,3219,134,36,571,4678,29,0.5,#N/A
2023-8-9-13,2023/8/9,13:00,0,3290,139,36,479,4726,28.5,1,#N/A
2023-8-9-14,2023/8/9,14:00,0,3295,157,36,357,4626,29.2,0,#N/A
2023-8-9-15,2023/8/9,15:00,0,3353,164,36,275,4490,30.3,0,#N/A
2023-8-9-16,2023/8/9,16:00,0,3400,173,36,167,4440,26.7,4.5,#N/A
2023-8-9-17,2023/8/9,17:00,0,3397,169,36,72,4295,27.2,0,#N/A
2023-8-9-18,2023/8/9,18:00,0,3400,169,36,6,4228,27.2,0,#N/A
2023-8-9-19,2023/8/9,19:00,0,3291,160,36,0,4115,27.4,0,#N/A
2023-8-9-20,2023/8/9,20:00,0,3198,148,36,0,3922,27.2,0,#N/A
2023-8-9-21,2023/8/9,21:00,0,3049,141,36,0,3687,27.6,0,#N/A
2023-8-9-22,2023/8/9,22:00,0,2933,100,35,0,3490,27.7,0,#N/A
2023-8-9-23,2023/8/9,23:00,0,2705,98,35,0,3268,27.5,0,#N/A
2023-8-10-0,2023/8/10,0:00,0,2426,103,35,0,2995,27.5,0,#N/A
2023-8-10-1,2023/8/10,1:00,0,2279,104,35,0,2800,26.9,0,#N/A
2023-8-10-2,2023/8/10,2:00,0,2271,103,35,0,2710,27.1,0,#N/A
2023-8-10-3,2023/8/10,3:00,0,2291,103,35,0,2686,27.1,0,#N/A
2023-8-10-4,2023/8/10,4:00,0,2281,104,35,0,2691,26.9,0,#N/A
2023-8-10-5,2023/8/10,5:00,0,2275,104,35,31,2736,26.8,0,#N/A
2023-8-10-6,2023/8/10,6:00,0,2243,106,35,208,2966,27.4,0,#N/A
2023-8-10-7,2023/8/10,7:00,0,2290,109,35,498,3436,28,0,#N/A
2023-8-10-8,2023/8/10,8:00,0,2504,141,36,789,4060,29.3,0,#N/A
2023-8-10-9,2023/8/10,9:00,0,2802,141,36,1002,4492,30,0,#N/A
2023-8-10-10,2023/8/10,10:00,0,2815,138,37,1172,4698,31.4,0,#N/A
2023-8-10-11,2023/8/10,11:00,0,2726,139,37,1232,4784,32.3,0,#N/A
2023-8-10-12,2023/8/10,12:00,0,2658,124,37,1220,4734,31.6,0,#N/A
2023-8-10-13,2023/8/10,13:00,0,2820,125,36,1141,4818,32.5,0,#N/A
2023-8-10-14,2023/8/10,14:00,0,2972,132,36,963,4807,33.1,0,#N/A
2023-8-10-15,2023/8/10,15:00,0,3085,144,36,729,4767,33.9,0,#N/A
2023-8-10-16,2023/8/10,16:00,0,3254,168,36,421,4711,32.3,0,#N/A
2023-8-10-17,2023/8/10,17:00,0,3312,172,36,143,4469,31,0,#N/A
2023-8-10-18,2023/8/10,18:00,0,3294,172,36,10,4282,30.1,0,#N/A
2023-8-10-19,2023/8/10,19:00,0,3202,168,36,0,4132,29.3,0,#N/A
2023-8-10-20,2023/8/10,20:00,0,3099,144,36,0,3909,28.7,0,#N/A
2023-8-10-21,2023/8/10,21:00,0,2952,135,36,0,3682,28.4,0,#N/A
2023-8-10-22,2023/8/10,22:00,0,2840,103,35,0,3488,28.3,0,#N/A
2023-8-10-23,2023/8/10,23:00,0,2644,103,35,0,3272,28.2,0,#N/A
2023-8-11-0,2023/8/11,0:00,0,2420,104,34,0,2990,28,0,#N/A
2023-8-11-1,2023/8/11,1:00,0,2266,105,34,0,2790,27.5,0,#N/A
2023-8-11-2,2023/8/11,2:00,0,2139,112,34,0,2672,27.1,0,#N/A
2023-8-11-3,2023/8/11,3:00,0,2167,113,34,0,2623,27,0,#N/A
2023-8-11-4,2023/8/11,4:00,0,2197,114,34,0,2605,27.1,0,#N/A
2023-8-11-5,2023/8/11,5:00,0,2222,115,34,29,2601,26.7,0,#N/A
2023-8-11-6,2023/8/11,6:00,0,2140,113,34,202,2720,27.1,0,#N/A
2023-8-11-7,2023/8/11,7:00,0,2113,116,34,470,3013,28.6,0,#N/A
2023-8-11-8,2023/8/11,8:00,0,2108,122,34,734,3384,29.1,0,#N/A
2023-8-11-9,2023/8/11,9:00,0,2166,117,34,957,3716,30.7,0,#N/A
2023-8-11-10,2023/8/11,10:00,0,2149,115,34,1159,3946,32.1,0,#N/A
2023-8-11-11,2023/8/11,11:00,0,2126,105,34,1275,4096,31.9,0,#N/A
2023-8-11-12,2023/8/11,12:00,0,2166,99,34,1286,4138,32.2,0,#N/A
2023-8-11-13,2023/8/11,13:00,0,2277,113,34,1193,4175,33.8,0,#N/A
2023-8-11-14,2023/8/11,14:00,0,2413,120,34,1023,4169,33.8,0,#N/A
2023-8-11-15,2023/8/11,15:00,0,2676,124,34,755,4155,33.5,0,#N/A
2023-8-11-16,2023/8/11,16:00,0,2871,144,34,427,4115,32.4,0,#N/A
2023-8-11-17,2023/8/11,17:00,0,2944,145,34,145,4012,31.1,0,#N/A
2023-8-11-18,2023/8/11,18:00,0,2982,144,34,9,3905,29.8,0,#N/A
2023-8-11-19,2023/8/11,19:00,0,2972,140,34,0,3811,28.8,0,#N/A
2023-8-11-20,2023/8/11,20:00,0,2947,129,34,0,3640,28.1,0,#N/A
2023-8-11-21,2023/8/11,21:00,0,2852,118,34,0,3451,27.5,0,#N/A
2023-8-11-22,2023/8/11,22:00,0,2707,114,34,0,3260,27.5,0,#N/A
2023-8-11-23,2023/8/11,23:00,0,2468,100,34,0,3064,27.6,0,#N/A
2023-8-12-0,2023/8/12,0:00,0,2147,108,34,0,2798,27.3,0,#N/A
2023-8-12-1,2023/8/12,1:00,0,1966,108,34,0,2611,27,0,#N/A
2023-8-12-2,2023/8/12,2:00,0,1927,103,34,0,2520,26.8,0,#N/A
2023-8-12-3,2023/8/12,3:00,0,1930,101,34,0,2483,26.2,0,#N/A
2023-8-12-4,2023/8/12,4:00,0,1947,103,34,0,2480,26.5,0,#N/A
2023-8-12-5,2023/8/12,5:00,0,1908,103,34,27,2470,26.4,0,#N/A
2023-8-12-6,2023/8/12,6:00,0,1789,104,34,202,2574,26.9,0,#N/A
2023-8-12-7,2023/8/12,7:00,0,1834,102,34,463,2851,28,0,#N/A
2023-8-12-8,2023/8/12,8:00,0,1893,99,36,721,3241,28.8,0,#N/A
2023-8-12-9,2023/8/12,9:00,0,1894,104,35,967,3605,31.1,0,#N/A
2023-8-12-10,2023/8/12,10:00,0,1937,104,35,1146,3826,32.1,0,#N/A
2023-8-12-11,2023/8/12,11:00,0,1982,102,35,1252,3975,30.8,0,#N/A
2023-8-12-12,2023/8/12,12:00,0,2077,93,35,1259,4062,33.6,0,#N/A
2023-8-12-13,2023/8/12,13:00,0,2180,107,35,1181,4106,33.5,0,#N/A
2023-8-12-14,2023/8/12,14:00,0,2348,111,35,993,4092,34.7,0,#N/A
2023-8-12-15,2023/8/12,15:00,0,2533,114,35,735,4078,34,0,#N/A
2023-8-12-16,2023/8/12,16:00,0,2659,143,35,418,4040,33.1,0,#N/A
2023-8-12-17,2023/8/12,17:00,0,2740,150,35,140,3980,31.4,0,#N/A
2023-8-12-18,2023/8/12,18:00,0,2756,147,35,8,3893,30.7,0,#N/A
2023-8-12-19,2023/8/12,19:00,0,2763,131,35,0,3804,29.9,0,#N/A
2023-8-12-20,2023/8/12,20:00,0,2720,125,35,0,3614,29.3,0,#N/A
2023-8-12-21,2023/8/12,21:00,0,2639,117,35,0,3404,28.6,0,#N/A
2023-8-12-22,2023/8/12,22:00,0,2556,107,34,0,3222,28,0,#N/A
2023-8-12-23,2023/8/12,23:00,0,2426,96,34,0,3035,26.9,0,#N/A
2023-8-13-0,2023/8/13,0:00,0,2158,111,34,0,2770,27.3,0,#N/A
2023-8-13-1,2023/8/13,1:00,0,1993,112,34,0,2583,27.7,0,#N/A
2023-8-13-2,2023/8/13,2:00,0,1960,106,34,0,2489,27.7,0,#N/A
2023-8-13-3,2023/8/13,3:00,0,1980,106,34,0,2449,27,0,#N/A
2023-8-13-4,2023/8/13,4:00,0,1967,104,34,0,2435,26.8,0.5,#N/A
2023-8-13-5,2023/8/13,5:00,0,1975,106,34,25,2436,25.9,6,#N/A
2023-8-13-6,2023/8/13,6:00,0,1955,107,34,177,2505,26.2,0,#N/A
2023-8-13-7,2023/8/13,7:00,0,1882,107,34,429,2731,26.5,0,#N/A
2023-8-13-8,2023/8/13,8:00,0,1883,110,34,657,3040,26.6,0,#N/A
2023-8-13-9,2023/8/13,9:00,0,1944,107,34,860,3369,27.6,0,#N/A
2023-8-13-10,2023/8/13,10:00,0,2005,107,34,968,3607,29.6,0,#N/A
2023-8-13-11,2023/8/13,11:00,0,2032,107,34,978,3713,28.8,4,#N/A
2023-8-13-12,2023/8/13,12:00,0,2125,96,34,927,3770,29.7,0,#N/A
2023-8-13-13,2023/8/13,13:00,0,2238,113,34,800,3808,28.9,0.5,#N/A
2023-8-13-14,2023/8/13,14:00,0,2379,117,34,555,3715,31.9,0,#N/A
2023-8-13-15,2023/8/13,15:00,0,2499,121,34,356,3575,27.9,4,#N/A
2023-8-13-16,2023/8/13,16:00,0,2618,149,34,192,3530,26.4,28,#N/A
2023-8-13-17,2023/8/13,17:00,0,2733,156,34,61,3528,27.4,1.5,#N/A
2023-8-13-18,2023/8/13,18:00,0,2795,157,34,3,3577,26.8,3,#N/A
2023-8-13-19,2023/8/13,19:00,0,2755,138,34,0,3546,26.6,0.5,#N/A
2023-8-13-20,2023/8/13,20:00,0,2694,121,34,0,3399,26.7,0,#N/A
2023-8-13-21,2023/8/13,21:00,0,2560,122,34,0,3222,26.3,0.5,#N/A
2023-8-13-22,2023/8/13,22:00,0,2394,122,34,0,3045,26.1,0,#N/A
2023-8-13-23,2023/8/13,23:00,0,2193,111,34,0,2881,26.5,0,#N/A
2023-8-14-0,2023/8/14,0:00,0,1966,110,34,0,2655,26.4,0,#N/A
2023-8-14-1,2023/8/14,1:00,0,1847,111,34,0,2487,26.5,0,#N/A
2023-8-14-2,2023/8/14,2:00,0,1825,115,34,0,2416,26.4,0,#N/A
2023-8-14-3,2023/8/14,3:00,0,1840,122,34,0,2400,26.7,0.5,#N/A
2023-8-14-4,2023/8/14,4:00,0,1825,122,34,0,2411,26.3,4.5,#N/A
2023-8-14-5,2023/8/14,5:00,0,1811,125,34,26,2450,26.5,1.5,#N/A
2023-8-14-6,2023/8/14,6:00,0,1830,124,34,184,2636,26.4,0,#N/A
2023-8-14-7,2023/8/14,7:00,0,1902,128,34,436,3024,27,0,#N/A
2023-8-14-8,2023/8/14,8:00,0,2034,123,35,605,3440,28.3,0,#N/A
2023-8-14-9,2023/8/14,9:00,0,2244,115,35,746,3727,29,0,#N/A
2023-8-14-10,2023/8/14,10:00,0,2351,113,35,835,3809,29.6,0.5,#N/A
2023-8-14-11,2023/8/14,11:00,0,2415,114,35,892,3878,27.4,8,#N/A
2023-8-14-12,2023/8/14,12:00,0,2488,96,35,849,3958,29.5,7.5,#N/A
2023-8-14-13,2023/8/14,13:00,0,2505,113,35,730,3968,30.2,0,#N/A
2023-8-14-14,2023/8/14,14:00,0,2601,112,35,602,3915,31.3,0,#N/A
2023-8-14-15,2023/8/14,15:00,0,2676,119,35,484,3939,31.8,0,#N/A
2023-8-14-16,2023/8/14,16:00,0,2778,128,35,276,3919,31.2,0,#N/A
2023-8-14-17,2023/8/14,17:00,0,2815,139,35,95,3862,30.4,0,#N/A
2023-8-14-18,2023/8/14,18:00,0,2822,147,35,4,3814,29.6,0,#N/A
2023-8-14-19,2023/8/14,19:00,0,2823,146,35,0,3730,29.2,0,#N/A
2023-8-14-20,2023/8/14,20:00,0,2734,132,35,0,3553,29,0,#N/A
2023-8-14-21,2023/8/14,21:00,0,2618,128,35,0,3360,28.8,0,#N/A
2023-8-14-22,2023/8/14,22:00,0,2536,120,34,0,3181,28.7,0,#N/A
2023-8-14-23,2023/8/14,23:00,0,2372,101,34,0,2993,28.5,0,#N/A
2023-8-15-0,2023/8/15,0:00,0,2109,115,34,0,2742,28.4,0,#N/A
2023-8-15-1,2023/8/15,1:00,0,1943,110,35,0,2558,27.5,0,#N/A
2023-8-15-2,2023/8/15,2:00,0,1880,106,34,0,2466,27.3,0.5,#N/A
2023-8-15-3,2023/8/15,3:00,0,1795,109,34,0,2447,26.5,12,#N/A
2023-8-15-4,2023/8/15,4:00,0,1777,106,34,0,2450,26.9,0,#N/A
2023-8-15-5,2023/8/15,5:00,0,1807,101,34,15,2491,26.7,1.5,#N/A
2023-8-15-6,2023/8/15,6:00,0,1893,87,34,109,2640,26.9,0,#N/A
2023-8-15-7,2023/8/15,7:00,0,2066,87,34,276,3012,27.9,0,#N/A
2023-8-15-8,2023/8/15,8:00,0,2228,94,34,395,3368,28.4,0,#N/A
2023-8-15-9,2023/8/15,9:00,0,2323,98,33,495,3601,28.4,0,#N/A
2023-8-15-10,2023/8/15,10:00,0,2269,95,34,698,3760,29.1,0,#N/A
2023-8-15-11,2023/8/15,11:00,0,2262,101,34,884,3941,30.7,0,#N/A
2023-8-15-12,2023/8/15,12:00,0,2311,91,34,900,3994,31.1,0,#N/A
2023-8-15-13,2023/8/15,13:00,0,2350,100,34,839,3971,32.2,0,#N/A
2023-8-15-14,2023/8/15,14:00,0,2451,105,34,715,3945,31.9,0,#N/A
2023-8-15-15,2023/8/15,15:00,0,2592,116,34,553,3946,31.6,0,#N/A
2023-8-15-16,2023/8/15,16:00,0,2709,144,34,313,3912,31.3,0,#N/A
2023-8-15-17,2023/8/15,17:00,0,2761,145,34,97,3838,29.9,0,#N/A
2023-8-15-18,2023/8/15,18:00,0,2772,143,34,3,3808,29.3,0,#N/A
2023-8-15-19,2023/8/15,19:00,0,2738,135,34,0,3718,28.8,0,#N/A
2023-8-15-20,2023/8/15,20:00,0,2645,127,34,0,3514,25.8,0.5,#N/A
2023-8-15-21,2023/8/15,21:00,0,2468,110,34,0,3307,26.8,0,#N/A
2023-8-15-22,2023/8/15,22:00,0,2348,100,35,0,3120,26.9,0,#N/A
2023-8-15-23,2023/8/15,23:00,0,2283,102,35,0,2924,27.8,0,#N/A
2023-8-16-0,2023/8/16,0:00,0,2151,104,35,0,2681,27.6,0,#N/A
2023-8-16-1,2023/8/16,1:00,0,2092,108,35,0,2500,26.2,4,#N/A
2023-8-16-2,2023/8/16,2:00,0,2095,102,35,0,2422,25.9,0.5,#N/A
2023-8-16-3,2023/8/16,3:00,0,2090,107,35,0,2407,25.9,0,#N/A
2023-8-16-4,2023/8/16,4:00,0,2100,112,35,0,2419,26,0,#N/A
2023-8-16-5,2023/8/16,5:00,0,2093,112,35,22,2453,25.8,0,#N/A
2023-8-16-6,2023/8/16,6:00,0,2092,106,35,174,2635,26.5,0,#N/A
2023-8-16-7,2023/8/16,7:00,0,2063,105,35,434,3035,27.5,0,#N/A
2023-8-16-8,2023/8/16,8:00,0,2098,106,35,663,3479,28.7,0,#N/A
2023-8-16-9,2023/8/16,9:00,0,2194,105,35,820,3839,29,0,#N/A
2023-8-16-10,2023/8/16,10:00,0,2294,107,35,884,4004,29.4,0,#N/A
2023-8-16-11,2023/8/16,11:00,0,2396,103,35,877,4071,30,0,#N/A
2023-8-16-12,2023/8/16,12:00,0,2417,94,35,842,4053,31.6,0,#N/A
2023-8-16-13,2023/8/16,13:00,0,2419,117,35,743,3964,30,0,#N/A
2023-8-16-14,2023/8/16,14:00,0,2437,132,35,702,3944,29.3,0,#N/A
2023-8-16-15,2023/8/16,15:00,0,2655,139,34,550,3990,28.8,0,#N/A
2023-8-16-16,2023/8/16,16:00,0,2899,158,34,315,3973,29.1,0,#N/A
2023-8-16-17,2023/8/16,17:00,0,3024,161,34,101,3887,28.9,0,#N/A
2023-8-16-18,2023/8/16,18:00,0,3045,167,34,4,3839,28.4,0,#N/A
2023-8-16-19,2023/8/16,19:00,0,3042,167,34,0,3773,28.3,0,#N/A
2023-8-16-20,2023/8/16,20:00,0,2943,158,34,0,3600,28.3,0,#N/A
2023-8-16-21,2023/8/16,21:00,0,2789,138,34,0,3397,28,0,#N/A
2023-8-16-22,2023/8/16,22:00,0,2678,125,35,0,3221,27.9,0,#N/A
2023-8-16-23,2023/8/16,23:00,0,2486,110,35,0,3025,28.1,0,#N/A
2023-8-17-0,2023/8/17,0:00,0,2223,106,35,0,2772,27.8,0,#N/A
2023-8-17-1,2023/8/17,1:00,0,2088,107,35,0,2582,27.7,0,#N/A
2023-8-17-2,2023/8/17,2:00,0,2086,116,35,0,2494,27.3,0,#N/A
2023-8-17-3,2023/8/17,3:00,0,2069,117,35,0,2479,27.2,0,#N/A
2023-8-17-4,2023/8/17,4:00,0,2051,120,35,0,2490,27.4,0,#N/A
2023-8-17-5,2023/8/17,5:00,0,2049,126,35,24,2548,27.1,0,#N/A
2023-8-17-6,2023/8/17,6:00,0,2067,118,35,186,2788,27.3,0,#N/A
2023-8-17-7,2023/8/17,7:00,0,2249,110,34,464,3279,28.4,0,#N/A
2023-8-17-8,2023/8/17,8:00,0,2541,112,34,757,3904,29.8,0,#N/A
2023-8-17-9,2023/8/17,9:00,0,2853,120,34,1002,4406,30.7,0,#N/A
2023-8-17-10,2023/8/17,10:00,0,2853,121,34,1181,4640,31,0,#N/A
2023-8-17-11,2023/8/17,11:00,0,2920,120,34,1261,4787,32.7,0,#N/A
2023-8-17-12,2023/8/17,12:00,0,2824,104,34,1252,4798,33.2,0,#N/A
2023-8-17-13,2023/8/17,13:00,0,2923,116,34,1158,4883,32.6,0,#N/A
2023-8-17-14,2023/8/17,14:00,0,3094,117,34,963,4909,33.6,0,#N/A
2023-8-17-15,2023/8/17,15:00,0,3173,129,34,686,4872,33,0,#N/A
2023-8-17-16,2023/8/17,16:00,0,3249,161,34,360,4819,32.5,0,#N/A
2023-8-17-17,2023/8/17,17:00,0,3288,170,34,105,4559,31.6,0,#N/A
2023-8-17-18,2023/8/17,18:00,0,3296,168,35,4,4350,30.5,0,#N/A
2023-8-17-19,2023/8/17,19:00,0,3280,158,34,0,4180,29.7,0,#N/A
2023-8-17-20,2023/8/17,20:00,0,3156,148,34,0,3938,29.2,0,#N/A
2023-8-17-21,2023/8/17,21:00,0,2988,132,34,0,3691,29,0,#N/A
2023-8-17-22,2023/8/17,22:00,0,2825,129,34,0,3467,28.6,0,#N/A
2023-8-17-23,2023/8/17,23:00,0,2611,124,35,0,3219,28.3,0,#N/A
2023-8-18-0,2023/8/18,0:00,0,2419,131,35,0,2926,28.2,0,#N/A
2023-8-18-1,2023/8/18,1:00,0,2376,128,35,0,2718,28,0,#N/A
2023-8-18-2,2023/8/18,2:00,0,2384,122,35,0,2618,27.8,0,#N/A
2023-8-18-3,2023/8/18,3:00,0,2395,123,35,0,2589,27.4,0,#N/A
2023-8-18-4,2023/8/18,4:00,0,2407,124,35,0,2596,27.1,0,#N/A
2023-8-18-5,2023/8/18,5:00,0,2446,125,35,21,2663,27.2,0,#N/A
2023-8-18-6,2023/8/18,6:00,0,2436,125,35,171,2894,27.2,0,#N/A
2023-8-18-7,2023/8/18,7:00,0,2371,129,35,425,3375,28.5,0,#N/A
2023-8-18-8,2023/8/18,8:00,0,2587,128,35,676,3996,29.9,0,#N/A
2023-8-18-9,2023/8/18,9:00,0,2818,133,34,925,4484,31.2,0,#N/A
2023-8-18-10,2023/8/18,10:00,0,2836,138,35,1136,4723,32.4,0,#N/A
2023-8-18-11,2023/8/18,11:00,0,2846,136,35,1262,4897,32.9,0,#N/A
2023-8-18-12,2023/8/18,12:00,0,2805,111,35,1263,4913,33.7,0,#N/A
2023-8-18-13,2023/8/18,13:00,0,2978,137,35,1154,5002,33.3,0,#N/A
2023-8-18-14,2023/8/18,14:00,0,3138,158,35,967,5009,33.4,0,#N/A
2023-8-18-15,2023/8/18,15:00,0,3251,183,35,703,4961,34.1,0,#N/A
2023-8-18-16,2023/8/18,16:00,0,3304,223,35,386,4885,33,0,#N/A
2023-8-18-17,2023/8/18,17:00,0,3311,203,35,119,4653,32.2,0,#N/A
2023-8-18-18,2023/8/18,18:00,0,3289,202,35,4,4453,30.3,0,#N/A
2023-8-18-19,2023/8/18,19:00,0,3277,181,35,0,4295,29.3,0,#N/A
2023-8-18-20,2023/8/18,20:00,0,3190,163,35,0,4046,28.9,0,#N/A
2023-8-18-21,2023/8/18,21:00,0,3014,148,35,0,3790,28.5,0,#N/A
2023-8-18-22,2023/8/18,22:00,0,2856,137,35,0,3563,28.3,0,#N/A
2023-8-18-23,2023/8/18,23:00,0,2743,111,35,0,3321,27.9,0,#N/A
2023-8-19-0,2023/8/19,0:00,0,2555,110,36,0,3032,27.9,0,#N/A
2023-8-19-1,2023/8/19,1:00,0,2428,117,36,0,2813,27.5,0,#N/A
2023-8-19-2,2023/8/19,2:00,0,2340,119,36,0,2692,27,0,#N/A
2023-8-19-3,2023/8/19,3:00,0,2321,122,36,0,2648,27,0,#N/A
2023-8-19-4,2023/8/19,4:00,0,2276,119,36,0,2637,26.6,0,#N/A
2023-8-19-5,2023/8/19,5:00,0,2318,120,36,22,2649,26.4,0,#N/A
2023-8-19-6,2023/8/19,6:00,0,2398,118,36,191,2798,27,0,#N/A
2023-8-19-7,2023/8/19,7:00,0,2408,118,36,475,3167,29,0,#N/A
2023-8-19-8,2023/8/19,8:00,0,2377,128,36,778,3673,30.4,0,#N/A
2023-8-19-9,2023/8/19,9:00,0,2396,130,35,1073,4155,30.4,0,#N/A
2023-8-19-10,2023/8/19,10:00,0,2402,127,35,1261,4412,32.6,0,#N/A
2023-8-19-11,2023/8/19,11:00,0,2476,121,35,1329,4582,33.9,0,#N/A
2023-8-19-12,2023/8/19,12:00,0,2563,111,35,1294,4640,33.9,0,#N/A
2023-8-19-13,2023/8/19,13:00,0,2811,111,35,1122,4703,34.4,0,#N/A
2023-8-19-14,2023/8/19,14:00,0,2975,124,35,833,4644,34.6,0,#N/A
2023-8-19-15,2023/8/19,15:00,0,3032,151,35,560,4578,34.2,0,#N/A
2023-8-19-16,2023/8/19,16:00,0,3063,165,35,278,4460,33.4,0,#N/A
2023-8-19-17,2023/8/19,17:00,0,3103,164,35,78,4257,31.9,0,#N/A
2023-8-19-18,2023/8/19,18:00,0,3125,176,35,2,4146,30.9,0,#N/A
2023-8-19-19,2023/8/19,19:00,0,3106,176,35,0,4017,30.2,0,#N/A
2023-8-19-20,2023/8/19,20:00,0,3018,167,35,0,3828,30.3,0,#N/A
2023-8-19-21,2023/8/19,21:00,0,2976,137,35,0,3607,29.7,0,#N/A
2023-8-19-22,2023/8/19,22:00,0,2932,129,36,0,3419,29,0,#N/A
2023-8-19-23,2023/8/19,23:00,0,2781,123,36,0,3214,28.3,0,#N/A
2023-8-20-0,2023/8/20,0:00,0,2383,127,36,0,2950,28.1,0,#N/A
2023-8-20-1,2023/8/20,1:00,0,2265,129,37,0,2741,27.5,0,#N/A
2023-8-20-2,2023/8/20,2:00,0,2250,132,36,0,2636,27.5,0,#N/A
2023-8-20-3,2023/8/20,3:00,0,2271,132,36,0,2599,27.3,0,#N/A
2023-8-20-4,2023/8/20,4:00,0,2284,123,36,0,2582,27.4,0,#N/A
2023-8-20-5,2023/8/20,5:00,0,2292,122,36,23,2576,27.8,0,#N/A
2023-8-20-6,2023/8/20,6:00,0,2237,123,35,210,2700,28,0,#N/A
2023-8-20-7,2023/8/20,7:00,0,2146,133,34,533,3009,29.2,0,#N/A
2023-8-20-8,2023/8/20,8:00,0,2210,143,34,864,3461,30.3,0,#N/A
2023-8-20-9,2023/8/20,9:00,0,2361,141,33,1108,3881,31.8,0,#N/A
2023-8-20-10,2023/8/20,10:00,0,2429,134,33,1253,4128,31.6,0,#N/A
2023-8-20-11,2023/8/20,11:00,0,2435,130,32,1296,4290,32.5,0,#N/A
2023-8-20-12,2023/8/20,12:00,0,2556,116,32,1248,4389,33.4,0,#N/A
2023-8-20-13,2023/8/20,13:00,0,2673,117,33,1113,4403,34.1,0,#N/A
2023-8-20-14,2023/8/20,14:00,0,2821,124,35,879,4384,34.5,0,#N/A
2023-8-20-15,2023/8/20,15:00,0,3004,127,36,592,4314,33.7,0,#N/A
2023-8-20-16,2023/8/20,16:00,0,3122,154,36,295,4274,33.2,0,#N/A
2023-8-20-17,2023/8/20,17:00,0,3152,171,35,75,4165,32.2,0,#N/A
2023-8-20-18,2023/8/20,18:00,0,3159,175,36,2,4142,31.3,0,#N/A
2023-8-20-19,2023/8/20,19:00,0,3176,173,36,0,4036,31,0,#N/A
2023-8-20-20,2023/8/20,20:00,0,3126,158,36,0,3854,29.8,0,#N/A
2023-8-20-21,2023/8/20,21:00,0,3049,143,36,0,3645,29.4,0,#N/A
2023-8-20-22,2023/8/20,22:00,0,2901,135,36,0,3425,28.9,0,#N/A
2023-8-20-23,2023/8/20,23:00,0,2762,130,36,0,3210,28,0,#N/A
2023-8-21-0,2023/8/21,0:00,0,2536,133,36,0,2934,27.3,0,#N/A
2023-8-21-1,2023/8/21,1:00,0,2445,134,36,0,2745,27.1,0,#N/A
2023-8-21-2,2023/8/21,2:00,0,2445,131,36,0,2647,26.8,0,#N/A
2023-8-21-3,2023/8/21,3:00,0,2499,121,36,0,2617,26.6,0,#N/A
2023-8-21-4,2023/8/21,4:00,0,2444,120,36,0,2631,26.7,0,#N/A
2023-8-21-5,2023/8/21,5:00,0,2458,120,35,21,2714,27.1,0,#N/A
2023-8-21-6,2023/8/21,6:00,0,2490,119,35,199,3028,27.7,0,#N/A
2023-8-21-7,2023/8/21,7:00,0,2538,124,34,510,3607,28.4,0,#N/A
2023-8-21-8,2023/8/21,8:00,0,2823,138,34,822,4360,29.8,0,#N/A
2023-8-21-9,2023/8/21,9:00,0,3046,182,33,1041,4924,30.9,0,#N/A
2023-8-21-10,2023/8/21,10:00,0,3110,173,33,1165,5129,31.6,0,#N/A
2023-8-21-11,2023/8/21,11:00,0,3140,170,32,1194,5211,31.9,0,#N/A
2023-8-21-12,2023/8/21,12:00,0,3082,161,31,1181,5153,32.1,0,#N/A
2023-8-21-13,2023/8/21,13:00,0,3240,169,33,1098,5275,32.9,0,#N/A
2023-8-21-14,2023/8/21,14:00,0,3406,185,31,901,5283,33.4,0,#N/A
2023-8-21-15,2023/8/21,15:00,0,3454,219,33,635,5210,33.4,0,#N/A
2023-8-21-16,2023/8/21,16:00,0,3479,253,34,337,5110,32.6,0,#N/A
2023-8-21-17,2023/8/21,17:00,0,3481,219,34,93,4865,31.4,0,#N/A
2023-8-21-18,2023/8/21,18:00,0,3476,210,35,2,4722,30.6,0,#N/A
2023-8-21-19,2023/8/21,19:00,0,3444,201,35,0,4532,30.1,0,#N/A
2023-8-21-20,2023/8/21,20:00,0,3400,185,35,0,4273,29.4,0,#N/A
2023-8-21-21,2023/8/21,21:00,0,3261,172,35,0,4008,28.8,0,#N/A
2023-8-21-22,2023/8/21,22:00,0,3083,139,36,0,3777,28.6,0,#N/A
2023-8-21-23,2023/8/21,23:00,0,2989,129,36,0,3522,28.4,0,#N/A
